what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1461575656383
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1461575656383
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1461575656383
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1461575656383
os,sysinfo,,,"win32",1461575656398
arch,sysinfo,,,"x86_64",1461575656398
ws,sysinfo,,,"win32",1461575656398
locale,sysinfo,,,"en_US",1461575656398
processors,sysinfo,,,"8",1461575656398
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1461575656398
java.runtime.version,sysinfo,,,"1.8.0_91-b14",1461575656398
java.specification.name,sysinfo,,,"Java Platform API Specification",1461575656398
java.specification.vendor,sysinfo,,,"Oracle Corporation",1461575656398
java.specification.version,sysinfo,,,"1.8",1461575656398
java.vendor,sysinfo,,,"Oracle Corporation",1461575656398
java.version,sysinfo,,,"1.8.0_91",1461575656398
java.vm.info,sysinfo,,,"mixed mode",1461575656398
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1461575656398
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1461575656398
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1461575656398
